subjective	1300	0	9	Excellent	1300-subjective0	positive	related
aspect	1300	18	23	price	1300-aspect1	unknown	related
subjective	1300	30	38	powerful	1300-subjective2	positive	related
subjective	1300	40	52	light-weight	1300-subjective3	positive	related
subjective	1300	58	62	easy	1300-subjective4	positive	related
aspect	1300	78	83	clean	1300-aspect5	unknown	related
aspect	1300	92	107	hose implements	1300-aspect6	unknown	related
subjective	1300	114	128	very impressed	1300-subjective7	positive	related
subjective	1300	131	137	Thanks	1300-subjective8	positive	related
subjective	1301	0	5	great	1301-subjective0	positive	related
aspect	1301	6	12	vacuum	1301-aspect1	unknown	related
subjective	1301	14	19	great	1301-subjective2	positive	related
aspect	1301	20	25	price	1301-aspect3	unknown	related
subjective	1301	26	31	Great	1301-subjective4	positive	related
aspect	1301	32	38	vacuum	1301-aspect5	unknown	related
aspect	1301	49	57	pet hair	1301-aspect6	unknown	related
subjective	1301	58	63	great	1301-subjective7	positive	related
aspect	1301	111	117	floors	1301-aspect8	unknown	related
subjective	1301	122	139	cleaner than ever	1301-subjective9	positive	related
aspect	1301	141	155	Dirt container	1301-aspect10	unknown	related
subjective	1301	161	173	little small	1301-subjective11	negative	related
subjective	1301	181	211	don't mind emptying more often	1301-subjective12	neutral	related
aspect	1301	222	227	thing	1301-aspect13	unknown	related
aspect	1301	228	233	works	1301-aspect14	unknown	related
subjective	1301	234	239	great	1301-subjective15	positive	related
aspect	1301	259	262	$99	1301-aspect16	unknown	related
aspect	1301	266	272	Costco	1301-aspect17	unknown	related
subjective	1301	274	283	good deal	1301-subjective18	positive	related
aspect	1302	0	23	Hoover Platinum Upright	1302-aspect0	unknown	related
aspect	1302	42	48	Hoover	1302-aspect1	unknown	related
subjective	1302	81	91	very happy	1302-subjective2	positive	related
aspect	1302	106	113	quality	1302-aspect3	unknown	related
subjective	1302	117	128	superior to	1302-subjective4	positive	related
aspect	1302	132	143	last vacuum	1302-aspect5	unknown	foreign
aspect	1302	148	153	using	1302-aspect6	unknown	related
subjective	1302	162	170	pleasure	1302-subjective7	positive	related
