aspect	2205	13	26	Waschmaschine	2205-aspect0	unknown	related
aspect	2205	82	95	Waschmaschine	2205-aspect1	unknown	related
aspect	2205	122	139	Programmsortiment	2205-aspect2	unknown	related
aspect	2205	141	157	Startzeitvorwahl	2205-aspect3	unknown	related
aspect	2205	159	172	Schleuderzahl	2205-aspect4	unknown	related
aspect	2205	174	184	Temperatur	2205-aspect5	unknown	related
aspect	2205	229	259	Einsatz für Flüssigwaschmittel	2205-aspect6	unknown	related
aspect	2205	265	288	maximaler Dosieranzeige	2205-aspect7	unknown	related
aspect	2205	302	320	1600 Schleuderzahl	2205-aspect8	unknown	related
aspect	2205	337	343	Wäsche	2205-aspect9	unknown	related
aspect	2205	409	428	Produktbeschreibung	2205-aspect10	unknown	related
aspect	2205	456	459	Sie	2205-aspect11	unknown	related
aspect	2205	490	502	Beschreibung	2205-aspect12	unknown	related
aspect	2205	513	527	PREIS LEISTUNG	2205-aspect13	unknown	related
subjective	2205	4	12	PERFEKTE	2205-subjective14	positive	related
subjective	2205	38	71	Alles was man zum Waschen braucht	2205-subjective15	positive	related
subjective	2205	108	121	umfangreiches	2205-subjective16	positive	related
subjective	2205	189	202	einfach alles	2205-subjective17	positive	related
subjective	2205	203	207	Toll	2205-subjective18	positive	related
subjective	2205	344	367	im Handumdrehen trocken	2205-subjective19	positive	related
subjective	2205	464	476	genauso toll	2205-subjective20	positive	related
subjective	2205	509	512	TOP	2205-subjective21	positive	related
aspect	2206	0	7	Produkt	2206-aspect0	unknown	related
aspect	2206	17	33	Anschlussservice	2206-aspect1	unknown	related
aspect	2206	47	55	Maschine	2206-aspect2	unknown	related
aspect	2206	136	146	Klebstoffe	2206-aspect3	unknown	related
aspect	2206	235	243	Meschine	2206-aspect4	unknown	related
aspect	2206	287	304	Schleuderleistung	2206-aspect5	unknown	related
aspect	2206	352	370	Express"-Waschgang	2206-aspect6	unknown	related
aspect	2206	394	402	1600 upm	2206-aspect7	unknown	related
aspect	2206	451	461	alten WaMa	2206-aspect8	unknown	foreign
aspect	2206	470	478	1200 upm	2206-aspect9	unknown	foreign
aspect	2206	499	507	Programm	2206-aspect10	unknown	related
aspect	2206	697	710	Lieferservice	2206-aspect11	unknown	related
aspect	2206	735	748	Extra-Service	2206-aspect12	unknown	related
aspect	2206	757	775	Maschinenanschluss	2206-aspect13	unknown	related
aspect	2206	1124	1132	Maschine	2206-aspect14	unknown	related
aspect	2206	1187	1202	Wasseranschluss	2206-aspect15	unknown	related
aspect	2206	1458	1468	Wasserhahn	2206-aspect16	unknown	related
aspect	2206	1694	1719	Anschließung der Maschine	2206-aspect17	unknown	related
aspect	2206	1724	1734	Wasserhahn	2206-aspect18	unknown	related
aspect	2206	1806	1820	Extra-Gebühren	2206-aspect19	unknown	related
subjective	2206	8	11	gut	2206-subjective20	positive	related
subjective	2206	34	42	schlecht	2206-subjective21	negative	related
subjective	2206	68	73	super	2206-subjective22	positive	related
subjective	2206	94	115	verschmutzten Zustand	2206-subjective23	negative	related
subjective	2206	159	188	nicht so einfach wegzuwischen	2206-subjective24	negative	related
subjective	2206	269	280	gute Arbeit	2206-subjective25	positive	related
subjective	2206	330	340	enttäuscht	2206-subjective26	negative	related
subjective	2206	421	435	nicht trockner	2206-subjective27	negative	related
subjective	2206	684	696	mangelhaften	2206-subjective28	negative	related
subjective	2206	1203	1213	mitgedreht	2206-subjective29	negative	related
subjective	2206	1224	1242	Wasser raustropfte	2206-subjective30	negative	related
subjective	2206	1735	1753	zu doll mitgedreht	2206-subjective31	negative	related
subjective	2206	1851	1878	Arbeit nicht richtig machen	2206-subjective32	negative	related
subjective	2206	1903	1912	ärgerlich	2206-subjective33	negative	related
subjective	2206	1917	1923	schade	2206-subjective34	negative	related
aspect	2207	4	12	Qualität	2207-aspect0	unknown	related
aspect	2207	24	29	Preis	2207-aspect1	unknown	related
