subjective	2250	0	6	Bester	2250-subjective0	positive	related
aspect	2250	7	18	Staubsauger	2250-aspect1	unknown	related
aspect	2250	23	37	Preis Leistung	2250-aspect2	unknown	related
subjective	2250	38	41	Top	2250-subjective3	positive	related
aspect	2250	54	65	Staubsauger	2250-aspect4	unknown	related
aspect	2250	89	100	Rezensionen	2250-aspect5	unknown	related
aspect	2250	105	111	Amazon	2250-aspect6	unknown	related
aspect	2250	120	152	Bewertung von Stiftung Warentest	2250-aspect7	unknown	related
aspect	2250	243	246	VSZ	2250-aspect8	unknown	related
subjective	2250	251	256	Super	2250-subjective9	positive	related
aspect	2250	265	277	Saugleistung	2250-aspect10	unknown	related
subjective	2250	282	294	hervorragend	2250-subjective11	positive	related
subjective	2250	296	307	total leise	2250-subjective12	positive	related
aspect	2250	317	327	Hundehaare	2250-aspect13	unknown	related
subjective	2250	344	359	(fast) alle weg	2250-subjective14	positive	related
subjective	2251	135	148	schlechtesten	2251-subjective0	negative	related
aspect	2251	182	206	Halterung für den Beutel	2251-aspect1	unknown	related
subjective	2251	228	239	abgebrochen	2251-subjective2	negative	related
aspect	2251	257	272	Original Beutel	2251-aspect3	unknown	related
subjective	2251	296	315	große Schwachstelle	2251-subjective4	negative	related
aspect	2251	321	327	Beutel	2251-aspect5	unknown	related
subjective	2251	335	353	nie richtig halten	2251-subjective6	negative	related
aspect	2251	377	384	Schmutz	2251-aspect7	unknown	related
aspect	2251	388	406	innern des Saugers	2251-aspect8	unknown	related
aspect	2251	415	423	Leistung	2251-aspect9	unknown	related
subjective	2251	424	446	ließ entsprechend nach	2251-subjective10	negative	related
subjective	2251	478	492	Weiteres Manko	2251-subjective11	negative	related
aspect	2251	494	514	Aufroller fürs Kabel	2251-aspect12	unknown	related
aspect	2251	515	527	funktioniert	2251-aspect13	unknown	related
subjective	2251	539	558	nicht mehr tadellos	2251-subjective14	negative	related
subjective	2251	608	621	Letztes Manko	2251-subjective15	negative	related
aspect	2251	678	697	klobige Auswuchtung	2251-aspect16	unknown	related
aspect	2251	706	721	Griff des Rohrs	2251-aspect17	unknown	related
subjective	2251	746	765	einfach unpraktisch	2251-subjective18	negative	related
aspect	2251	787	812	üblichen Haushaltsschrank	2251-aspect19	unknown	foreign
subjective	2251	830	865	Wie kann so etwas Testsieger werden	2251-subjective20	negative	related
aspect	2251	882	888	Sauger	2251-aspect21	unknown	related
aspect	2251	910	916	Amazon	2251-aspect22	unknown	related
subjective	2251	0	23	Nach einem Jahr am Ende	2251-subjective23	negative	related
subjective	2252	0	7	Flüster	2252-subjective0	positive	related
aspect	2252	8	14	Sauger	2252-aspect1	unknown	related
subjective	2252	24	34	begeistert	2252-subjective2	positive	related
aspect	2252	47	53	Sauger	2252-aspect3	unknown	related
aspect	2252	69	73	Watt	2252-aspect4	unknown	related
aspect	2252	79	84	saugt	2252-aspect5	unknown	related
subjective	2252	88	104	sehr zuverlässig	2252-subjective6	positive	related
subjective	2252	109	126	äußerst gründlich	2252-subjective7	positive	related
subjective	2252	132	166	würden ihn jederzeit wieder kaufen	2252-subjective8	positive	related
subjective	2253	0	15	Super zufrieden	2253-subjective0	positive	related
aspect	2253	16	20	Ware	2253-aspect1	unknown	related
subjective	2253	21	32	einwandfrei	2253-subjective2	positive	related
subjective	2253	37	42	beste	2253-subjective3	positive	related
aspect	2253	43	54	Staubsauger	2253-aspect4	unknown	related
subjective	2253	81	86	gutes	2253-subjective5	positive	related
aspect	2253	87	94	Zubehör	2253-aspect6	unknown	related
aspect	2253	95	104	Lieferung	2253-aspect7	unknown	related
subjective	2253	105	117	superschnell	2253-subjective8	positive	related
subjective	2253	122	133	einwandfrei	2253-subjective9	positive	related
subjective	2253	138	153	super zufrieden	2253-subjective10	positive	related
aspect	2253	166	173	Händler	2253-aspect11	unknown	related
aspect	2253	184	188	Ware	2253-aspect12	unknown	related
subjective	2253	189	202	nur empfehlen	2253-subjective13	positive	related
subjective	2254	0	5	Super	2254-subjective0	positive	related
subjective	2254	44	52	genialer	2254-subjective1	positive	related
aspect	2254	53	59	Sauger	2254-aspect2	unknown	related
subjective	2254	61	66	Super	2254-subjective3	positive	related
aspect	2254	67	81	Preis/Leistung	2254-aspect4	unknown	related
aspect	2254	82	87	Saugt	2254-aspect5	unknown	related
subjective	2254	88	91	gut	2254-subjective6	positive	related
subjective	2254	93	103	angenehmer	2254-subjective7	positive	related
aspect	2254	104	107	Ton	2254-aspect8	unknown	related
subjective	2254	109	115	leicht	2254-subjective9	positive	related
subjective	2254	117	122	klein	2254-subjective10	positive	related
subjective	2254	132	147	gut gebrauchbar	2254-subjective11	positive	related
aspect	2254	124	131	Zubehör	2254-aspect12	unknown	related
subjective	2254	149	162	Nix zu mekern	2254-subjective13	positive	related
subjective	2254	163	181	immer gerne wieder	2254-subjective14	positive	related
subjective	2255	0	5	super	2255-subjective0	positive	related
aspect	2255	6	12	sauger	2255-aspect1	unknown	related
subjective	2255	17	26	schlechte	2255-subjective2	negative	related
aspect	2255	27	37	handhabung	2255-aspect3	unknown	related
aspect	2255	42	56	Preis Leistung	2255-aspect4	unknown	related
subjective	2255	57	73	schon in Ordnung	2255-subjective5	neutral	related
subjective	2255	81	95	wie der Teufel	2255-subjective6	positive	related
aspect	2255	75	80	Saugt	2255-aspect7	unknown	related
aspect	2255	106	115	Bedienung	2255-aspect8	unknown	related
subjective	2255	120	133	abenteuerlich	2255-subjective9	negative	related
aspect	2255	135	156	verbinden der roehren	2255-aspect10	unknown	related
subjective	2255	157	170	gelingt nicht	2255-subjective11	negative	related
aspect	2255	172	180	saugkopf	2255-aspect12	unknown	related
aspect	2255	189	195	gelenk	2255-aspect13	unknown	related
aspect	2255	205	213	designer	2255-aspect14	unknown	related
aspect	2255	232	239	produkt	2255-aspect15	unknown	related
subjective	2255	264	273	frechheit	2255-subjective16	negative	related
subjective	2255	214	256	soll sein eigenes produkt mal ausprobieren	2255-subjective17	negative	related
subjective	2256	0	5	Gutes	2256-subjective0	positive	related
