aspect	1100	26	31	water	1100-aspect0	unknown	related
aspect	1100	82	89	product	1100-aspect1	unknown	related
subjective	1100	115	123	superbly	1100-subjective2	positive	related
aspect	1100	127	129	NY	1100-aspect3	unknown	related
aspect	1100	139	151	softer water	1100-aspect4	unknown	related
aspect	1100	181	183	FL	1100-aspect5	unknown	related
aspect	1100	188	193	water	1100-aspect6	unknown	related
aspect	1100	197	206	very hard	1100-aspect7	unknown	related
subjective	1100	241	260	get that white film	1100-subjective8	negative	related
aspect	1100	250	260	white film	1100-aspect9	unknown	related
aspect	1100	305	319	dishes by hand	1100-aspect10	unknown	related
subjective	1100	359	373	chemical laden	1100-subjective11	negative	related
aspect	1100	374	395	dishwasher detergents	1100-aspect12	unknown	related
subjective	1101	1211	1260	can get some of the functionality issues resolved	1101-subjective0	neutral	related
subjective	1101	0	10	Do Not Buy	1101-subjective1	negative	related
aspect	1101	11	18	SD-2201	1101-aspect2	unknown	related
subjective	1101	19	34	Poorly designed	1101-subjective3	negative	related
aspect	1101	35	44	dish rack	1101-aspect4	unknown	related
aspect	1101	49	58	spray arm	1101-aspect5	unknown	related
aspect	1101	86	95	spray arm	1101-aspect6	unknown	related
aspect	1101	217	228	dish washer	1101-aspect7	unknown	related
aspect	1101	276	284	Controls	1101-aspect8	unknown	related
subjective	1101	292	303	inscrutably	1101-subjective9	negative	related
aspect	1101	324	336	instructions	1101-aspect10	unknown	related
aspect	1101	623	627	unit	1101-aspect11	unknown	related
subjective	1101	700	703	sad	1101-subjective12	negative	related
subjective	1101	734	744	well built	1101-subjective13	positive	related
aspect	1101	745	752	Machine	1101-aspect14	unknown	related
aspect	1101	764	794	plates 9" diameter and smaller	1101-aspect15	unknown	related
subjective	1101	795	805	Do Not Buy	1101-subjective16	negative	related
aspect	1101	810	817	SD-2201	1101-aspect17	unknown	related
aspect	1101	823	826	SPT	1101-aspect18	unknown	related
aspect	1101	1043	1073	US customer service department	1101-aspect19	unknown	related
subjective	1101	1096	1101	GREAT	1101-subjective20	positive	related
aspect	1101	1102	1118	customer service	1101-aspect21	unknown	related
aspect	1101	1173	1181	products	1101-aspect22	unknown	related
aspect	1101	1193	1210	engineers in Asia	1101-aspect23	unknown	related
aspect	1101	110	114	rack	1101-aspect24	unknown	related
aspect	1101	154	163	spray arm	1101-aspect25	unknown	related
subjective	1101	166	205	Typically takes 2-3 cycles to get clean	1101-subjective26	negative	related
aspect	1101	182	192	2-3 cycles	1101-aspect27	unknown	related
subjective	1101	250	259	be faster	1101-subjective28	negative	related
aspect	1101	263	275	wash by hand	1101-aspect29	unknown	foreign
aspect	1101	414	418	door	1101-aspect30	unknown	related
aspect	1101	420	427	machine	1101-aspect31	unknown	related
subjective	1101	435	449	without notice	1101-subjective32	negative	related
aspect	1101	454	478	drains half of its water	1101-aspect33	unknown	related
aspect	1101	515	520	cycle	1101-aspect34	unknown	related
subjective	1101	521	541	without enough water	1101-subjective35	negative	related
aspect	1101	590	595	motor	1101-aspect36	unknown	related
subjective	1101	597	617	Problem not specific	1101-subjective37	negative	related
aspect	1101	643	648	units	1101-aspect38	unknown	related
aspect	1101	682	691	spray arm	1101-aspect39	unknown	related
subjective	1101	675	681	broken	1101-subjective40	negative	related
aspect	1101	716	720	unit	1101-aspect41	unknown	related
subjective	1101	753	760	limited	1101-subjective42	negative	related
subjective	1101	884	917	I'd buy another of their products	1101-subjective43	positive	related
aspect	1101	909	917	products	1101-aspect44	unknown	related
aspect	1101	839	850	rack design	1101-aspect45	unknown	related
aspect	1101	874	882	controls	1101-aspect46	unknown	related
subjective	1101	859	873	oddly-behaving	1101-subjective47	negative	related
aspect	1101	952	978	dish rack/spray arm design	1101-aspect48	unknown	related
subjective	1101	987	1003	bizarre-behaving	1101-subjective49	negative	related
aspect	1101	1004	1012	controls	1101-aspect50	unknown	related
subjective	1101	1148	1181	I'd buy another of their products	1101-subjective51	positive	related
aspect	1102	5886	5895	red light	1102-aspect0	unknown	related
aspect	1102	5957	5977	red 'add salt' light	1102-aspect1	unknown	related
aspect	1102	5998	6002	salt	1102-aspect2	unknown	related
aspect	1102	6013	6018	water	1102-aspect3	unknown	related
aspect	1102	6028	6034	cycles	1102-aspect4	unknown	related
aspect	1102	6045	6056	rinse agent	1102-aspect5	unknown	related
subjective	1102	6081	6095	Without proper	1102-subjective6	negative	related
aspect	1102	6096	6107	instruction	1102-aspect7	unknown	related
subjective	1102	6122	6133	it's a risk	1102-subjective8	negative	related
aspect	1102	6138	6143	danby	1102-aspect9	unknown	related
subjective	1102	6144	6169	won't take responsibility	1102-subjective10	negative	related
subjective	1102	6216	6225	very easy	1102-subjective11	positive	related
subjective	1102	6189	6200	Good things	1102-subjective12	positive	related
aspect	1102	6229	6240	move around	1102-aspect13	unknown	related
aspect	1102	6248	6255	casters	1102-aspect14	unknown	related
subjective	1102	6345	6359	should be easy	1102-subjective15	positive	related
aspect	1102	6363	6374	move around	1102-aspect16	unknown	related
subjective	1102	6382	6393	super quiet	1102-subjective17	positive	related
aspect	1102	6399	6406	running	1102-aspect18	unknown	related
subjective	1102	6419	6440	big and nice surprise	1102-subjective19	positive	related
aspect	1102	6850	6852	DW	1102-aspect20	unknown	related
aspect	1102	6581	6583	DW	1102-aspect21	unknown	related
aspect	1102	6518	6529	light cycle	1102-aspect22	unknown	related
aspect	1102	6644	6649	cycle	1102-aspect23	unknown	related
aspect	1102	6494	6509	takes 2-3 hours	1102-aspect24	unknown	related
aspect	1102	6459	6471	normal cycle	1102-aspect25	unknown	related
aspect	1102	6964	6978	various lights	1102-aspect26	unknown	related
aspect	1102	6986	7006	front of the machine	1102-aspect27	unknown	related
aspect	1102	7034	7050	different cycles	1102-aspect28	unknown	related
aspect	1102	7122	7129	3 loads	1102-aspect29	unknown	related
aspect	1102	7199	7217	shut the water off	1102-aspect30	unknown	related
aspect	1102	7252	7257	light	1102-aspect31	unknown	related
aspect	1102	7272	7295	during the drying cycle	1102-aspect32	unknown	related
aspect	1102	7301	7303	DW	1102-aspect33	unknown	related
aspect	1102	7426	7438	drying cycle	1102-aspect34	unknown	related
aspect	1102	7507	7519	drying cycle	1102-aspect35	unknown	related
aspect	1102	7578	7580	DW	1102-aspect36	unknown	related
aspect	1102	7603	7625	drying light to go out	1102-aspect37	unknown	related
aspect	1102	7649	7654	hoses	1102-aspect38	unknown	related
aspect	1102	7664	7670	faucet	1102-aspect39	unknown	related
aspect	1102	7759	7764	hoses	1102-aspect40	unknown	related
aspect	1102	7833	7838	water	1102-aspect41	unknown	related
aspect	1102	7853	7858	floor	1102-aspect42	unknown	related
aspect	1102	7929	7935	dishes	1102-aspect43	unknown	related
aspect	1102	8104	8135	dish spacers on the bottom rack	1102-aspect44	unknown	related
aspect	1102	8173	8183	flat space	1102-aspect45	unknown	related
aspect	1102	8199	8203	pans	1102-aspect46	unknown	related
aspect	1102	8282	8287	water	1102-aspect47	unknown	related
aspect	1102	8344	8357	electric bill	1102-aspect48	unknown	related
aspect	1102	8247	8269	water or electric bill	1102-aspect49	unknown	related
aspect	1102	8424	8427	top	1102-aspect50	unknown	related
subjective	1102	8634	8641	3 stars	1102-subjective51	negative	related
subjective	1102	8670	8678	good job	1102-subjective52	positive	related
subjective	1102	8698	8702	poor	1102-subjective53	negative	related
aspect	1102	8703	8721	instruction manual	1102-aspect54	unknown	related
aspect	1102	8734	8747	work and time	1102-aspect55	unknown	related
