aspect	1350	56	69	Wonder Washer	1350-aspect0	unknown	related
aspect	1350	139	141	it	1350-aspect1	unknown	related
aspect	1350	363	370	laundry	1350-aspect2	unknown	related
aspect	1350	765	778	Wonder Washer	1350-aspect3	unknown	related
aspect	1350	870	876	undies	1350-aspect4	unknown	related
aspect	1350	901	905	this	1350-aspect5	unknown	related
aspect	1350	1083	1086	lid	1350-aspect6	unknown	related
aspect	1350	1121	1126	water	1350-aspect7	unknown	related
aspect	1350	1150	1156	bucket	1350-aspect8	unknown	related
aspect	1350	1211	1218	clothes	1350-aspect9	unknown	related
aspect	1350	1250	1263	little washer	1350-aspect10	unknown	related
subjective	1350	0	19	Will Pay for Itself	1350-subjective11	positive	related
subjective	1350	142	165	paid for itself quickly	1350-subjective12	positive	related
subjective	1350	808	823	real life saver	1350-subjective13	positive	related
subjective	1350	882	894	saving money	1350-subjective14	positive	related
subjective	1350	915	920	great	1350-subjective15	positive	related
subjective	1350	1092	1096	joke	1350-subjective16	negative	related
subjective	1350	1283	1304	still running strong!	1350-subjective17	positive	related
subjective	1350	1325	1340	wise investment	1350-subjective18	positive	related
aspect	1351	50	52	it	1351-aspect0	unknown	related
aspect	1351	81	88	clothes	1351-aspect1	unknown	related
aspect	1351	180	184	vent	1351-aspect2	unknown	related
aspect	1351	198	205	suction	1351-aspect3	unknown	related
aspect	1351	248	261	dirty clothes	1351-aspect4	unknown	related
aspect	1351	430	434	they	1351-aspect5	unknown	related
aspect	1351	488	497	detergent	1351-aspect6	unknown	related
aspect	1351	520	526	washer	1351-aspect7	unknown	foreign
aspect	1351	575	580	water	1351-aspect8	unknown	related
aspect	1351	593	600	clothes	1351-aspect9	unknown	related
subjective	1351	0	10	Fantastic!	1351-subjective10	positive	related
subjective	1351	53	77	really does a great job!	1351-subjective11	positive	related
subjective	1351	104	114	very clean	1351-subjective12	positive	related
subjective	1351	152	171	hear the air whoosh	1351-subjective13	positive	related
subjective	1351	189	193	feel	1351-subjective14	positive	related
subjective	1351	439	443	nice	1351-subjective15	positive	related
subjective	1351	448	453	clean	1351-subjective16	positive	related
subjective	1351	469	487	significantly less	1351-subjective17	positive	related
subjective	1351	554	612	pulls and pushes the water through the clothes with force!	1351-subjective18	positive	related
subjective	1351	612	623	Very sturdy	1351-subjective19	positive	related
aspect	1352	27	32	PANDA	1352-aspect0	unknown	related
aspect	1352	36	41	panda	1352-aspect1	unknown	related
aspect	1352	150	156	set up	1352-aspect2	unknown	related
aspect	1352	175	178	use	1352-aspect3	unknown	related
aspect	1352	237	243	washes	1352-aspect4	unknown	related
aspect	1352	249	256	clothes	1352-aspect5	unknown	related
aspect	1352	288	310	normal washing machine	1352-aspect6	unknown	foreign
aspect	1352	358	369	rinse cycle	1352-aspect7	unknown	related
aspect	1352	403	408	motor	1352-aspect8	unknown	related
aspect	1352	591	598	clothes	1352-aspect9	unknown	related
aspect	1352	100	107	laundry	1352-aspect10	unknown	related
aspect	1352	529	533	soap	1352-aspect11	unknown	related
aspect	1352	679	688	top cover	1352-aspect12	unknown	related
aspect	1352	715	721	washer	1352-aspect13	unknown	related
aspect	1352	743	753	drain hose	1352-aspect14	unknown	related
aspect	1352	776	781	water	1352-aspect15	unknown	related
aspect	1352	871	876	Panda	1352-aspect16	unknown	related
subjective	1352	0	16	Smart Investment	1352-subjective17	positive	related
subjective	1352	19	23	LOVE	1352-subjective18	positive	related
subjective	1352	145	149	Easy	1352-subjective19	positive	related
subjective	1352	162	171	very easy	1352-subjective20	positive	related
subjective	1352	184	204	get what you pay for	1352-subjective21	positive	related
subjective	1352	261	265	nice	1352-subjective22	positive	related
subjective	1352	270	275	clean	1352-subjective23	positive	related
subjective	1352	863	867	love	1352-subjective24	positive	related
subjective	1352	947	985	helps me keep up with my laundry needs	1352-subjective25	positive	related
subjective	1352	990	1022	will eventualy pay for it's self	1352-subjective26	positive	related
subjective	1352	1235	1238	:-)	1352-subjective27	positive	related
aspect	1353	25	35	underwears	1353-aspect0	unknown	related
aspect	1353	40	53	dark clothing	1353-aspect1	unknown	related
aspect	1353	98	103	Works	1353-aspect2	unknown	related
aspect	1353	173	179	fabric	1353-aspect3	unknown	related
aspect	1353	192	200	clothing	1353-aspect4	unknown	related
aspect	1353	247	263	local laundromat	1353-aspect5	unknown	foreign
aspect	1353	302	311	underwear	1353-aspect6	unknown	related
aspect	1353	464	471	product	1353-aspect7	unknown	related
subjective	1353	0	12	So much dirt	1353-subjective8	negative	related
subjective	1353	14	24	can't wear	1353-subjective9	negative	related
subjective	1353	104	108	good	1353-subjective10	positive	related
subjective	1353	123	134	major issue	1353-subjective11	negative	related
subjective	1353	205	226	never happened before	1353-subjective12	negative	related
subjective	1353	271	281	pretty bad	1353-subjective13	negative	related
subjective	1353	287	298	cannot wear	1353-subjective14	negative	related
subjective	1353	338	342	dirt	1353-subjective15	negative	related
subjective	1353	394	433	If I knew it I would have not bought it	1353-subjective16	negative	related
subjective	1353	435	479	Other than that, it's a good product overall	1353-subjective17	positive	related
subjective	1353	495	502	headsup	1353-subjective18	negative	related
aspect	1354	95	97	it	1354-aspect0	unknown	related
aspect	1354	136	138	it	1354-aspect1	unknown	related
aspect	1354	211	216	drain	1354-aspect2	unknown	related
aspect	1354	271	273	it	1354-aspect3	unknown	related
subjective	1354	0	20	Perfect for new baby	1354-subjective4	positive	related
subjective	1354	98	115	still works great	1354-subjective5	positive	related
subjective	1354	120	135	absolutely love	1354-subjective6	positive	related
subjective	1354	277	305	better than you would expect	1354-subjective7	positive	related
subjective	1354	308	315	Perfect	1354-subjective8	positive	related
subjective	1354	402	404	A+	1354-subjective9	positive	related
aspect	1355	123	128	water	1355-aspect0	unknown	related
aspect	1355	148	153	socks	1355-aspect1	unknown	related
aspect	1355	158	167	underwear	1355-aspect2	unknown	related
aspect	1355	446	448	it	1355-aspect3	unknown	related
aspect	1355	458	465	clothes	1355-aspect4	unknown	related
aspect	1355	493	499	bucket	1355-aspect5	unknown	related
aspect	1355	547	554	machine	1355-aspect6	unknown	related
aspect	1355	725	731	bucket	1355-aspect7	unknown	related
aspect	1355	810	817	clothes	1355-aspect8	unknown	related
aspect	1355	1251	1258	clothes	1355-aspect9	unknown	related
aspect	1355	1550	1556	bucket	1355-aspect10	unknown	related
aspect	1355	1766	1774	this one	1355-aspect11	unknown	related
aspect	1355	1956	1958	it	1355-aspect12	unknown	related
aspect	1355	2076	2089	light clothes	1355-aspect13	unknown	related
aspect	1355	2126	2149	size 42 thick underware	1355-aspect14	unknown	related
aspect	1355	2155	2174	size xx large socks	1355-aspect15	unknown	related
aspect	1355	2251	2258	machine	1355-aspect16	unknown	related
aspect	1355	2310	2317	clothes	1355-aspect17	unknown	related
aspect	1355	2853	2862	detergent	1355-aspect18	unknown	related
aspect	1355	3127	3134	product	1355-aspect19	unknown	related
aspect	1355	3152	3154	it	1355-aspect20	unknown	related
aspect	1355	1806	1811	motor	1355-aspect21	unknown	related
aspect	1355	3216	3221	water	1355-aspect22	unknown	related
aspect	1355	3565	3571	manual	1355-aspect23	unknown	related
aspect	1355	3764	3766	it	1355-aspect24	unknown	related
aspect	1355	24	26	it	1355-aspect25	unknown	related
subjective	1355	12	23	didn't like	1355-subjective26	negative	related
aspect	1355	326	332	shorts	1355-aspect27	unknown	related
aspect	1355	387	392	jeans	1355-aspect28	unknown	related
subjective	1355	449	454	hated	1355-subjective29	negative	related
aspect	1356	10	16	washer	1356-aspect0	unknown	related
aspect	1356	64	70	washer	1356-aspect1	unknown	related
aspect	1356	601	607	washer	1356-aspect2	unknown	related
aspect	1356	640	649	condition	1356-aspect3	unknown	related
aspect	1356	621	628	arrived	1356-aspect4	unknown	related
aspect	1356	685	692	connect	1356-aspect5	unknown	related
aspect	1356	880	895	hose connection	1356-aspect6	unknown	related
aspect	1356	916	930	faucet aerator	1356-aspect7	unknown	related
aspect	1356	1006	1026	washer's performance	1356-aspect8	unknown	related
aspect	1356	1028	1035	clothes	1356-aspect9	unknown	related
aspect	1356	1052	1059	machine	1356-aspect10	unknown	related
aspect	1356	1144	1151	laundry	1356-aspect11	unknown	related
aspect	1356	1166	1168	it	1356-aspect12	unknown	related
subjective	1356	0	9	Excellent	1356-subjective13	positive	related
subjective	1356	21	49	wish I had bought it sooner!	1356-subjective14	positive	related
subjective	1356	99	109	very happy	1356-subjective15	positive	related
subjective	1356	608	619	works great	1356-subjective16	positive	related
subjective	1356	632	639	perfect	1356-subjective17	positive	related
subjective	1356	655	663	quickly!	1356-subjective18	positive	related
subjective	1356	675	681	breeze	1356-subjective19	positive	related
subjective	1356	936	947	very simple	1356-subjective20	positive	related
subjective	1356	954	962	no leaks	1356-subjective21	positive	related
subjective	1356	983	996	quite pleased	1356-subjective22	positive	related
subjective	1356	1040	1050	very clean	1356-subjective23	positive	related
subjective	1356	1063	1068	quiet	1356-subjective24	positive	related
subjective	1356	1075	1086	convenience	1356-subjective25	positive	related
subjective	1356	1092	1137	no longer having to endure neighbors' cooties	1356-subjective26	positive	related
subjective	1356	1156	1176	recommend it highly!	1356-subjective27	positive	related
aspect	1357	213	217	this	1357-aspect0	unknown	related
aspect	1357	249	253	load	1357-aspect1	unknown	related
aspect	1357	363	378	fabric softener	1357-aspect2	unknown	related
aspect	1357	518	528	laundramat	1357-aspect3	unknown	foreign
aspect	1357	587	596	portables	1357-aspect4	unknown	related
subjective	1357	0	24	single mom's best friend	1357-subjective5	positive	related
subjective	1357	221	241	mama's little helper	1357-subjective6	positive	related
subjective	1357	494	546	visit that cash sucking laundramat for the big stuff	1357-subjective7	positive	related
aspect	1358	54	75	Panda Washing Machine	1358-aspect0	unknown	related
aspect	1358	260	267	company	1358-aspect1	unknown	related
aspect	1358	296	311	washing machine	1358-aspect2	unknown	related
aspect	1358	584	588	this	1358-aspect3	unknown	related
aspect	1358	742	757	washing machine	1358-aspect4	unknown	related
aspect	1358	802	820	laundry dryer rack	1358-aspect5	unknown	related
aspect	1358	825	839	baby detergent	1358-aspect6	unknown	related
subjective	1358	0	16	A wonderful Gift	1358-subjective7	positive	related
subjective	1358	271	280	AAA+ fast	1358-subjective8	positive	related
subjective	1358	340	360	best babyshower gift	1358-subjective9	positive	related
subjective	1358	594	608	fantastic gift	1358-subjective10	positive	related
subjective	1358	762	774	A+ Excellent	1358-subjective11	positive	related
aspect	1358	775	782	reviews	1358-aspect12	unknown	related
aspect	1359	14	19	Works	1359-aspect0	unknown	related
