subjective	2000	0	8	Billig!!	2000-subjective0	negative	related
subjective	2000	60	102	weiter verschenken an "ungeliebte" Freunde	2000-subjective1	negative	related
subjective	2000	103	113	Billigster	2000-subjective2	negative	related
aspect	2000	115	124	Edelstahl	2000-aspect3	unknown	related
aspect	2000	131	137	Griffe	2000-aspect4	unknown	related
aspect	2000	146	175	unterschiedlichsten Blautönen	2000-aspect5	unknown	related
aspect	2000	185	199	Besteckeinsatz	2000-aspect6	unknown	related
subjective	2000	201	226	entbehrt jeglicher Kritik	2000-subjective7	negative	related
subjective	2000	227	235	Schlecht	2000-subjective8	negative	related
aspect	2000	236	247	verarbeitet	2000-aspect9	unknown	related
aspect	2000	253	264	Schnittgrat	2000-aspect10	unknown	related
aspect	2000	302	311	Transport	2000-aspect11	unknown	related
aspect	2000	22	26	Ware	2000-aspect12	unknown	related
subjective	2000	312	331	auseinandergefallen	2000-subjective13	negative	related
aspect	2000	347	351	Ware	2000-aspect14	unknown	related
subjective	2000	368	378	Finger weg	2000-subjective15	negative	related
aspect	2000	402	414	IKEA Besteck	2000-aspect16	unknown	foreign
subjective	2000	27	45	absolut enttäuscht	2000-subjective17	negative	related
subjective	2000	392	401	günstiges	2000-subjective18	negative	related
subjective	2000	427	453	sieht nicht nur besser aus	2000-subjective19	negative	related
subjective	2000	463	486	hält sicher auch länger	2000-subjective20	negative	related
subjective	2001	14	19	super	2001-subjective0	positive	related
subjective	2001	29	34	super	2001-subjective1	positive	related
aspect	2001	20	28	Quälität	2001-aspect2	unknown	related
aspect	2001	36	41	Preis	2001-aspect3	unknown	related
subjective	2001	42	52	sehr klein	2001-subjective4	positive	related
subjective	2001	54	61	optimal	2001-subjective5	positive	related
aspect	2001	66	88	Einsteiger im Haushalt	2001-aspect6	unknown	related
aspect	2001	0	13	Preisleistung	2001-aspect7	unknown	related
subjective	2010	0	8	Sehr Gut	2010-subjective0	positive	related
subjective	2010	13	20	Schnell	2010-subjective1	positive	related
aspect	2010	26	33	Besteck	2010-aspect2	unknown	related
aspect	2010	34	39	sieht	2010-aspect3	unknown	related
subjective	2010	40	43	gut	2010-subjective4	positive	related
subjective	2010	53	61	sehr gut	2010-subjective5	positive	related
aspect	2010	62	73	verarbeitet	2010-aspect6	unknown	related
subjective	2010	100	111	absolut top	2010-subjective7	positive	related
aspect	2010	81	99	täglichen Gebrauch	2010-aspect8	unknown	related
subjective	2010	120	139	nichts zu bemängeln	2010-subjective9	positive	related
aspect	2010	140	154	Preis/Leistung	2010-aspect10	unknown	related
subjective	2010	155	160	super	2010-subjective11	positive	related
subjective	2011	0	17	Vollauf zufrieden	2011-subjective0	positive	related
subjective	2011	107	122	hat einfach was	2011-subjective1	positive	related
subjective	2011	159	163	edel	2011-subjective2	positive	related
aspect	2011	153	158	sieht	2011-aspect3	unknown	related
subjective	2011	227	238	Schnäppchen	2011-subjective5	positive	related
subjective	2011	257	273	nicht das ideale	2011-subjective6	negative	related
aspect	2011	274	281	Besteck	2011-aspect7	unknown	related
aspect	2011	286	292	Kinder	2011-aspect8	unknown	related
subjective	2011	300	312	recht schwer	2011-subjective9	neutral	related
subjective	2011	327	341	persönlich mag	2011-subjective10	positive	related
subjective	2011	127	148	liegt gut in der Hand	2011-subjective11	positive	related
subjective	2012	0	3	Gut	2012-subjective0	positive	related
subjective	2012	8	15	Günstig	2012-subjective1	positive	related
aspect	2012	16	25	Lieferung	2012-aspect2	unknown	related
subjective	2012	30	37	schnell	2012-subjective3	positive	related
subjective	2012	42	59	zufriedenstellend	2012-subjective4	positive	related
subjective	2012	60	66	Billig	2012-subjective5	positive	related
subjective	2012	71	93	hält was es verspricht	2012-subjective6	positive	related
subjective	2012	142	163	genauso wie am Anfang	2012-subjective7	positive	related
aspect	2012	169	176	Produkt	2012-aspect8	unknown	related
subjective	2012	177	181	hält	2012-subjective9	positive	related
subjective	2013	0	5	Super	2013-subjective0	positive	related
subjective	2013	7	23	Sehr formschönes	2013-subjective1	positive	related
aspect	2013	24	30	Design	2013-aspect2	unknown	related
aspect	2013	32	39	Besteck	2013-aspect3	unknown	related
subjective	2013	40	66	liegt sehr gut in der Hand	2013-subjective4	positive	related
subjective	2013	75	83	angenehm	2013-subjective5	positive	related
aspect	2013	91	112	keine scharfen Kanten	2013-aspect6	unknown	related
aspect	2013	122	134	alle Anlässe	2013-aspect7	unknown	related
subjective	2013	135	143	geeignet	2013-subjective8	positive	related
subjective	2014	0	5	Super	2014-subjective0	positive	related
subjective	2014	11	17	Tolles	2014-subjective1	positive	related
aspect	2014	18	31	Steak besteck	2014-aspect2	unknown	related
aspect	2014	32	41	schneidet	2014-aspect3	unknown	related
subjective	2014	48	53	Super	2014-subjective4	positive	related
subjective	2014	59	102	voll und ganz mit dem Wmf Produkt zufrieden	2014-subjective5	positive	related
aspect	2014	81	92	Wmf Produkt	2014-aspect6	unknown	related
subjective	2014	103	105	:)	2014-subjective7	positive	related
subjective	2014	105	121	Nur zu Empfehlen	2014-subjective8	positive	related
aspect	2016	0	22	Kleines Univeralmesser	2016-aspect0	unknown	related
aspect	2016	28	33	Küche	2016-aspect1	unknown	related
aspect	2016	38	53	Frühstückstisch	2016-aspect2	unknown	related
aspect	2016	89	113	Victorinox "Tafelmesser"	2016-aspect3	unknown	related
subjective	2016	136	167	wahrscheinlich weniger geeignet	2016-subjective4	negative	related
subjective	2016	174	197	für alle anderen Zwecke	2016-subjective5	positive	related
aspect	2016	216	244	großes Koch- oder Brotmesser	2016-aspect6	unknown	foreign
aspect	2016	262	279	spezielles Messer	2016-aspect7	unknown	foreign
aspect	2016	299	312	Wellenschliff	2016-aspect8	unknown	related
subjective	2016	322	336	relativ leicht	2016-subjective9	positive	related
aspect	2016	337	344	Semmeln	2016-aspect10	unknown	related
aspect	2016	346	354	Brötchen	2016-aspect11	unknown	related
aspect	2016	360	369	Schrippen	2016-aspect12	unknown	related
aspect	2016	371	378	Tomaten	2016-aspect13	unknown	related
aspect	2016	380	385	Wurst	2016-aspect14	unknown	related
aspect	2016	387	393	Gurken	2016-aspect15	unknown	related
aspect	2016	395	402	Orangen	2016-aspect16	unknown	related
aspect	2016	404	412	Zitronen	2016-aspect17	unknown	related
aspect	2016	414	419	Äpfel	2016-aspect18	unknown	related
aspect	2016	450	457	Schärfe	2016-aspect19	unknown	related
aspect	2016	478	491	allen Messern	2016-aspect20	unknown	foreign
aspect	2016	579	585	Messer	2016-aspect21	unknown	related
subjective	2016	591	609	sehr schnitthaltig	2016-subjective22	positive	related
aspect	2016	615	632	Verletzungsgefahr	2016-aspect23	unknown	related
subjective	2016	643	649	gering	2016-subjective24	positive	related
aspect	2016	658	664	Klinge	2016-aspect25	unknown	related
aspect	2016	691	696	Griff	2016-aspect26	unknown	related
subjective	2016	697	723	noch gut in der Hand liegt	2016-subjective27	positive	related
aspect	2016	732	754	Oberfläche des Griffes	2016-aspect28	unknown	related
aspect	2016	778	784	Messer	2016-aspect29	unknown	related
subjective	2016	790	802	pflegeleicht	2016-subjective30	positive	related
subjective	2016	819	829	problemlos	2016-subjective31	positive	related
aspect	2016	838	842	Hand	2016-aspect32	unknown	related
aspect	2016	861	881	Geschirrspülmaschine	2016-aspect33	unknown	related
aspect	2016	899	905	Klinge	2016-aspect34	unknown	related
subjective	2016	910	920	rostfreiem	2016-subjective35	positive	related
aspect	2016	921	930	Edelstahl	2016-aspect36	unknown	related
aspect	2016	939	944	Griff	2016-aspect37	unknown	related
subjective	2016	949	968	spülmaschinenfestem	2016-subjective38	positive	related
aspect	2016	969	979	Kunststoff	2016-aspect39	unknown	related
subjective	2017	0	5	Schön	2017-subjective0	positive	related
aspect	2017	14	40	Besteckset "Genua" von BSF	2017-aspect1	unknown	related
aspect	2017	59	68	Auspacken	2017-aspect2	unknown	related
subjective	2017	69	96	optisch sofort angesprochen	2017-subjective3	positive	related
subjective	2017	108	134	ganz nach meinem Geschmack	2017-subjective4	positive	related
subjective	2017	139	152	wunderschönem	2017-subjective5	positive	related
aspect	2017	153	159	Design	2017-aspect6	unknown	related
subjective	2017	215	236	liegt gut in der Hand	2017-subjective7	positive	related
aspect	2017	249	254	Größe	2017-aspect8	unknown	related
aspect	2017	259	263	Form	2017-aspect9	unknown	related
subjective	2017	264	271	stimmig	2017-subjective10	positive	related
aspect	2017	276	282	Messer	2017-aspect11	unknown	related
aspect	2017	283	292	schneiden	2017-aspect12	unknown	related
subjective	2017	293	296	gut	2017-subjective13	positive	related
aspect	2017	308	315	Fleisch	2017-aspect14	unknown	related
subjective	2017	324	338	keine Probleme	2017-subjective15	positive	related
aspect	2017	344	374	Pflegehinweise des Herstellers	2017-aspect16	unknown	related
aspect	2017	383	390	Besteck	2017-aspect17	unknown	related
subjective	2017	391	413	Spülmaschinen geeignet	2017-subjective18	positive	related
subjective	2017	469	498	keine negativen Veränderungen	2017-subjective19	positive	related
aspect	2017	512	519	Kratzer	2017-aspect20	unknown	related
subjective	2017	539	566	auch noch keine aufgefallen	2017-subjective21	positive	related
aspect	2017	612	619	Besteck	2017-aspect22	unknown	related
aspect	2017	663	670	Kratzer	2017-aspect23	unknown	related
aspect	2017	675	686	Rostflecken	2017-aspect24	unknown	related
aspect	2017	690	697	Besteck	2017-aspect25	unknown	related
subjective	2017	699	730	bin ich sehr skeptisch geworden	2017-subjective26	negative	related
subjective	2017	823	862	gegebenenfalls erst mit der Zeit zeigen	2017-subjective27	neutral	related
subjective	2017	1039	1048	alles top	2017-subjective28	positive	related
subjective	2017	1054	1066	sehr schönes	2017-subjective29	positive	related
subjective	2017	1071	1090	gut zu handhabendes	2017-subjective30	positive	related
aspect	2017	1091	1098	Besteck	2017-aspect31	unknown	related
subjective	2017	1119	1131	festen Platz	2017-subjective32	positive	related
aspect	2017	1144	1154	Mahlzeiten	2017-aspect33	unknown	related
subjective	2018	0	28	scharf, schärfer, Victorinox	2018-subjective0	positive	related
aspect	2018	18	28	Victorinox	2018-aspect1	unknown	related
aspect	2018	64	70	Messer	2018-aspect2	unknown	related
subjective	2018	76	93	einfach irrsinnig	2018-subjective3	positive	related
aspect	2018	94	100	scharf	2018-aspect4	unknown	related
subjective	2018	105	120	bleiben es auch	2018-subjective5	positive	related
aspect	2018	132	146	Kunsstoffgriff	2018-aspect6	unknown	related
subjective	2018	147	199	vermittelt jetzt nicht besonders viel Hochwertigkeit	2018-subjective7	negative	related
aspect	2018	221	227	Messer	2018-aspect8	unknown	related
aspect	2018	246	253	Besteck	2018-aspect9	unknown	related
aspect	2018	281	295	Schneidemesser	2018-aspect10	unknown	related
subjective	2018	309	327	einfach gigantisch	2018-subjective11	positive	related
subjective	2018	207	270	würde ich die Messer jetzt weniger als Besteck für Gäste decken	2018-subjective12	negative	related
aspect	2019	0	3	WMF	2019-aspect0	unknown	related
subjective	2019	6	27	Qualität wie erwartet	2019-subjective1	positive	related
aspect	2019	42	50	Besteckt	2019-aspect2	unknown	related
aspect	2019	200	203	WMF	2019-aspect3	unknown	related
subjective	2019	213	222	überzeugt	2019-subjective4	positive	related
aspect	2019	227	233	Griffe	2019-aspect5	unknown	related
subjective	2019	239	252	schön geformt	2019-subjective6	positive	related
aspect	2019	258	264	Messer	2019-aspect7	unknown	related
subjective	2019	265	292	liegen angenehm in der Hand	2019-subjective8	positive	related
subjective	2019	302	308	scharf	2019-subjective9	positive	related
subjective	2019	324	364	bedenkenlos in den Geschirrspüler packen	2019-subjective10	positive	related
aspect	2019	434	444	Handspülen	2019-aspect11	unknown	related
subjective	2019	502	515	nur empfehlen	2019-subjective12	positive	related
aspect	2019	521	532	Amazonpreis	2019-aspect13	unknown	related
subjective	2019	537	548	unschlagbar	2019-subjective14	positive	related
aspect	2019	563	568	Laden	2019-aspect15	unknown	foreign
aspect	2019	577	586	Lieferung	2019-aspect16	unknown	related
subjective	2019	594	611	schnell wie immer	2019-subjective17	positive	related
aspect	2002	12	19	Besteck	2002-aspect0	unknown	related
aspect	2002	36	43	Besteck	2002-aspect1	unknown	related
subjective	2002	68	83	schön anzusehen	2002-subjective2	positive	related
aspect	2002	93	116	Verarbeitung der Griffe	2002-aspect3	unknown	related
subjective	2002	121	135	nicht so schön	2002-subjective4	negative	related
aspect	2002	0	11	Kultbesteck	2002-aspect5	unknown	related
aspect	2020	188	190	es	2020-aspect0	unknown	related
subjective	2020	4	18	Letzte Schrott	2020-subjective1	negative	related
subjective	2020	55	60	sieht	2020-subjective2	positive	related
aspect	2020	61	64	gut	2020-aspect3	unknown	related
aspect	2020	158	161	Set	2020-aspect4	unknown	related
subjective	2020	170	177	Schrott	2020-subjective5	negative	related
subjective	2020	191	212	umgehend zurücksenden	2020-subjective6	negative	related
subjective	2021	0	14	Schön schlicht	2021-subjective0	positive	related
subjective	2021	24	28	edel	2021-subjective1	positive	related
subjective	2021	34	53	schönes, schlichtes	2021-subjective2	positive	related
aspect	2021	54	68	Alltagsbesteck	2021-aspect3	unknown	related
subjective	2021	74	95	gut in der Hand liegt	2021-subjective4	positive	related
aspect	2021	105	110	Optik	2021-aspect5	unknown	related
subjective	2021	134	160	einiges teureren bekannten	2021-subjective6	positive	related
aspect	2021	161	176	Markenbestecken	2021-aspect7	unknown	foreign
subjective	2021	192	201	mithalten	2021-subjective8	positive	related
subjective	2021	203	217	Einziges Manko	2021-subjective9	negative	related
aspect	2021	223	229	Messer	2021-aspect10	unknown	related
subjective	2021	246	264	kleine Rostflecken	2021-subjective11	negative	related
aspect	2021	321	334	Besteckteilen	2021-aspect12	unknown	related
aspect	2021	462	479	WMF-Besteck Merit	2021-aspect13	unknown	foreign
subjective	2021	498	511	happige Preis	2021-subjective14	positive	related
aspect	2021	573	584	BSF-Besteck	2021-aspect15	unknown	related
subjective	2021	637	685	würde mir dieses Besteck jederzeit wieder kaufen	2021-subjective16	positive	related
aspect	2021	654	661	Besteck	2021-aspect17	unknown	related
subjective	2021	425	488	Ursprünglich hätte ich mir gerne das WMF-Besteck Merit" gekauft	2021-subjective18	negative	related
subjective	2022	3	20	geht nicht besser	2022-subjective0	positive	related
subjective	2022	26	70	braucht man wirklich nicht mehr lange suchen	2022-subjective1	positive	related
aspect	2022	87	94	Artikel	2022-aspect2	unknown	related
aspect	2022	108	116	Qualität	2022-aspect3	unknown	related
aspect	2022	121	126	Preis	2022-aspect4	unknown	related
subjective	2022	127	144	sprechen für sich	2022-subjective5	positive	related
subjective	2022	147	164	einfach bestellen	2022-subjective6	positive	related
subjective	2023	0	2	1a	2023-subjective0	positive	related
aspect	2023	3	8	Preis	2023-aspect1	unknown	related
subjective	2023	14	25	paar Mängel	2023-subjective2	negative	related
aspect	2023	35	38	Set	2023-aspect3	unknown	related
subjective	2023	128	143	sehr sehr gutes	2023-subjective4	positive	related
aspect	2023	144	160	Küchenhelfer Set	2023-aspect5	unknown	related
subjective	2023	166	187	gibt bestimmt bessere	2023-subjective6	negative	related
subjective	2023	213	218	super	2023-subjective7	positive	related
aspect	2023	219	224	Preis	2023-aspect8	unknown	related
subjective	2023	225	237	aber achtung	2023-subjective9	negative	related
aspect	2023	243	254	Dosenöffner	2023-aspect10	unknown	related
subjective	2023	259	270	sehr billig	2023-subjective11	negative	related
subjective	2023	275	298	schnell kaputt gegangen	2023-subjective12	negative	related
aspect	2023	304	315	knobipresse	2023-aspect13	unknown	related
subjective	2023	320	327	schrott	2023-subjective14	negative	related
aspect	2023	336	351	eisportionierer	2023-aspect15	unknown	related
subjective	2023	357	371	nicht makellos	2023-subjective16	negative	related
aspect	2023	395	405	Helferlein	2023-aspect17	unknown	related
aspect	2023	408	423	Eisportionierer	2023-aspect18	unknown	related
subjective	2023	425	434	recht gut	2023-subjective19	positive	related
aspect	2023	444	452	Material	2023-aspect20	unknown	related
subjective	2023	457	467	etwas dünn	2023-subjective21	negative	related
subjective	2023	475	516	verbiegt sich bei sehr kalten eis schnell	2023-subjective22	negative	related
aspect	2023	505	508	eis	2023-aspect23	unknown	related
subjective	2023	523	532	sonst gut	2023-subjective24	positive	related
